Date,AAPL,BAC,DIS,FB,INTC,JNJ,JPM,MSFT,TSLA,V,high_1,high_2,high_3,low_3,low_2,low_1,Total_by_highest,high_3_unit,high_2_unit,high_1_unit,Total_by_lowest,low_3_unit,low_2_unit,low_1_unit
2016-07-27,97.31487659575373,13.79061120735516,92.09052098501326,123.34,31.753899732553844,113.60463200856991,59.19430618106943,52.555443703256095,228.49,76.67539893562054,TSLA,FB,JNJ,MSFT,INTC,BAC,107.03700616292852,0.3140629164805359,0.289273569436594,0.1561512628750033,103.46512363781534,0.656228396446812,1.086114613840052,2.5008590284630916
2016-07-28,98.62879285090767,13.837742482841678,91.68900516633055,125.0,31.699198785555478,113.32237316491633,58.98266790310198,52.57415003666178,230.61,77.31981206814963,TSLA,FB,JNJ,MSFT,INTC,BAC,107.75959392984801,0.31697063554263055,0.2873589171462614,0.15576022134028303,103.53585644288718,0.6564433685292617,1.0887326326795137,2.494044978104101
2016-07-29,98.50590859682852,13.65864363599291,91.72724476810986,123.94,31.78125020605303,114.02346771205588,58.863046267729075,53.01374887169524,234.79,76.20673483923574,TSLA,FB,JNJ,MSFT,INTC,BAC,108.32829758705765,0.3166842164474999,0.2913460749477103,0.15379459316418595,103.46707966244406,0.6505675846018537,1.0852004351792073,2.525069653568193
2016-08-01,100.24519342379489,13.507823554436053,91.33528884987197,124.31,31.772133381553303,114.1782548198659,58.70661797531835,52.92021720466684,230.01,76.4117753814041,TSLA,FB,JNJ,MSFT,INTC,BAC,107.7499761134165,0.3145665412484744,0.2889281530405612,0.15615259642829513,103.01550619873916,0.6488730371881051,1.0807742008971641,2.5421195300533377
2016-08-02,98.76112973991599,13.319298452489981,90.82861412629617,123.09,31.507745471061185,113.6774730004805,58.568593011426536,52.92021720466684,227.2,76.43130305208679,TSLA,FB,JNJ,MSFT,INTC,BAC,106.80116576589931,0.31317012640211156,0.28922242739973275,0.156691851182364,102.25050922248775,0.644054481907094,1.081749981301174,2.5589563290993627
2016-08-03,99.9994249156366,13.649217380895607,91.86108337433743,122.51,31.4618158129401,112.81248622154214,59.49796110163142,53.284990706077586,225.79,76.85114797176483,TSLA,FB,JNJ,MSFT,INTC,BAC,106.14159322894403,0.31362247443810504,0.28879708657509323,0.1566966255206815,103.2800069540719,0.6460856711900297,1.0942365561281782,2.5222449041566724
2016-08-04,100.61717464187845,13.649217380895607,90.97201263296856,124.36,31.764951556539227,112.77606572558683,59.40594445903688,53.67782370759686,230.61,77.60296329304879,TSLA,FB,JNJ,MSFT,INTC,BAC,107.41972328805586,0.31750153899213474,0.287926780551238,0.1552689581082865,103.86551293963933,0.6449933185656803,1.089938310937518,2.536543794445356
2016-08-05,102.14729319456971,14.186513921441911,91.61252596277194,125.15,32.13238882150787,113.12206043716219,61.00703404018192,54.210954209658716,230.03,78.24737642557787,TSLA,FB,JNJ,MSFT,INTC,BAC,107.66698330239684,0.31725902353120716,0.2867678340721716,0.15601875596284084,105.97273870904792,0.6516071659564261,1.0993345820807745,2.4899877751474384
2016-08-08,102.9931351274239,14.26192396222034,91.53604675921332,125.26,32.187504411253165,112.58485812182151,60.82300075499283,54.30448587668712,226.16,78.06186355409223,TSLA,FB,JNJ,MSFT,INTC,BAC,106.92430289656488,0.31657395935330346,0.28453963195637044,0.15759389060335585,106.28204516700791,0.6523834599861589,1.1006553330868603,2.484051133833643
2016-08-09,103.4113041728799,14.31848149280416,92.41555760013736,125.06,32.077273231762575,112.38454539406737,60.611362477025395,54.435430210526874,229.08,78.16926574284707,TSLA,FB,JNJ,MSFT,INTC,BAC,107.2641553374014,0.3181462212658282,0.28590051531905064,0.15607961605465545,106.38663634697869,0.6514546128966163,1.1055245207234528,2.4766740896010035
2016-08-10,102.64149297556317,13.960283799106625,93.5531857530717,124.88,31.71902189841815,112.32080952614558,60.06846428571759,54.267073209875754,225.65,77.79823999987578,TSLA,FB,JNJ,MSFT,INTC,BAC,106.6570628360381,0.31652508941723423,0.2846921386825702,0.15755530369456844,104.9937648217614,0.6449200138710397,1.1033732918794439,2.50696347659447
2016-08-11,102.5749660819679,14.02626758478775,93.46714664906827,124.9,31.85681087278139,112.6941196096874,60.23409424238776,54.52896187755526,224.91,78.22784875489518,TSLA,FB,JNJ,MSFT,INTC,BAC,106.66432776165121,0.31549805831655875,0.28466594011649643,0.15808446009759639,105.4801136799318,0.644795658722835,1.1036898211098558,2.5067280144750392
2016-08-12,102.81256213052244,14.054546350079661,92.57807590769941,124.88,31.755765624915014,112.19333779030204,60.105270942755396,54.192247876253035,225.61,78.13021040148166,TSLA,FB,JNJ,MSFT,INTC,BAC,106.6112978732609,0.31674874810756176,0.28456998151094626,0.15751562116522744,105.2223665152913,0.6472165954779152,1.1044961908978579,2.495571276234396
2016-08-15,104.04806158300607,14.158235156149999,92.82663331926489,123.9,32.06808730013836,111.36477150731896,60.47333751313358,54.36060487690415,225.59,78.99919174686181,TSLA,FB,JNJ,MSFT,INTC,BAC,106.06682164609785,0.3174756858639301,0.28535599043878895,0.15672506412237222,105.93505086679278,0.6495822425490876,1.1011471713846777,2.494073818722082
2016-08-16,103.95302316358425,14.299628982609553,92.61631550947871,123.3,32.343665248864845,109.5619569575316,60.464135848874115,54.059438090882516,223.61,78.90155339344831,TSLA,FB,JNJ,MSFT,INTC,BAC,105.01294263919307,0.3194933276578176,0.2838954924011708,0.15654181035313428,106.39551678998541,0.6560403421823563,1.0965106146890133,2.4801463245276727
2016-08-17,103.80096169250933,14.280776472414948,92.6067556090339,124.37,32.16913254800474,110.45425910843646,60.6297658055443,54.172375635640634,223.24,79.06782665583687,TSLA,FB,JNJ,MSFT,INTC,BAC,105.54387492970048,0.31851457723051585,0.2828760283286443,0.15759403172923084,106.23147443252304,0.6536632566324212,1.1007599109073267,2.479591466605989
2016-08-18,103.6679079053188,14.29020272751225,92.3964377992477,123.91,32.12320288988366,109.91705679309578,60.68497579110103,54.210021483893335,223.51,78.51032218782811,TSLA,FB,JNJ,MSFT,INTC,BAC,105.28519557687821,0.3192867987573077,0.2832302896642138,0.15701787478096166,106.22889787561056,0.6531934807611963,1.1023070378936228,2.4778957514039344
2016-08-19,103.93401547969988,14.346760258096072,92.14788038768222,123.56,32.371223043737494,109.91705679309575,60.60216081276594,54.22884440801968,225.0,78.7059377906382,TSLA,FB,JNJ,MSFT,INTC,BAC,105.42002160891937,0.3196956707922003,0.2843963030347452,0.15617780979099166,106.65473091281484,0.6555842625641622,1.098246332024704,2.478021262736027
2016-08-22,103.12618891461445,14.309055237706858,91.65076556455125,124.15,32.481454223228084,109.1929534336349,60.54695082720921,54.27590171833557,222.93,79.28300381892797,TSLA,FB,JNJ,MSFT,INTC,BAC,105.03303465221678,0.3206343491021869,0.2820057313792906,0.15704934979921467,106.71320809121048,0.6553750050682281,1.0951193600900817,2.4859132048076
2016-08-23,103.4493195406486,14.469301574361019,91.74636456899951,124.37,32.51819794972495,109.47709525823346,60.519345834430844,54.482953883725436,224.84,79.02870353527484,TSLA,FB,JNJ,MSFT,INTC,BAC,105.48614580021959,0.3211817825192869,0.2827213041736206,0.15638698007504537,107.28750215571145,0.656397977152503,1.0997688363254758,2.4716120909346517
2016-08-24,102.67000450138971,14.516432849847536,91.6029660623271,123.48,32.288549659119546,108.80798709063039,60.68497579110103,54.53942265610449,222.62,78.52988374810913,TSLA,FB,JNJ,MSFT,INTC,BAC,104.67243938976951,0.3206640804857575,0.28256246460903117,0.1567281157574484,107.18849834070375,0.6551132686569082,1.106568731767419,2.461314002997404
2016-08-25,102.23282777204933,14.638974166112483,91.34484875031679,123.89,32.233434069374255,108.67966497629556,60.79539576221447,54.74647482149437,220.96,78.55922608853064,TSLA,FB,JNJ,MSFT,INTC,BAC,104.4869730353027,0.32047385331344386,0.28112834782280705,0.15762577394898425,107.56476443097839,0.6549265791797714,1.1123518952347493,2.4492782807140103
2016-08-26,101.63408572969189,14.884056798642376,91.0198121351927,124.96,32.38959490698592,109.11046064584824,60.93342072610629,54.6147143526099,219.99,78.80374559204324,TSLA,FB,JNJ,MSFT,INTC,BAC,104.77294211495487,0.32008217939502576,0.27948394716964065,0.1587540980877235,108.25245237033522,0.660703827125068,1.1140661343167637,2.424349172962246
2016-08-29,101.52003962638571,14.931188074128896,90.6947755200686,126.54,32.65598692408819,109.91705679309575,61.605142217046456,54.680594587052134,215.2,79.09716899625838,TSLA,FB,JNJ,MSFT,INTC,BAC,104.71227167434532,0.31754935563656345,0.2758344441134432,0.16219372935927096,108.70702068681547,0.6626788504390568,1.1096180815635717,2.4268446276594005
2016-08-30,100.7407245871268,15.261107002534521,90.68521561962378,125.84,32.793775898451436,109.50459285416235,62.11123375131644,54.482953883725436,211.34,79.39059240047351,TSLA,FB,JNJ,MSFT,INTC,BAC,103.7621421101075,0.3158532423332459,0.2748520399186997,0.16365752201840242,109.52960348909285,0.6701154255992617,1.113316988649107,2.3923472801569483
2016-08-31,100.83576300654862,15.28467264027778,90.3028196018307,126.12,32.968308599311534,109.38543660513716,62.11123375131644,54.07826101500887,212.01,79.1265113366799,TSLA,FB,JNJ,MSFT,INTC,BAC,103.9111153334382,0.3166512793610106,0.2746355728233381,0.16337455046686195,109.50909996543848,0.6750038303132896,1.107215834620497,2.3882116536549804
2016-09-01,101.43450504890608,15.133151721910712,90.11162159293418,126.17,33.08772571042635,109.14712410708674,61.84438548779226,54.20061002183016,200.77,79.51774254230006,TSLA,FB,JNJ,MSFT,INTC,BAC,102.01305520743645,0.31154601657162956,0.26951217988279424,0.16936968539030806,109.3620425070121,0.672575717400996,1.1017382847052835,2.4088844702603263
2016-09-02,102.38488924312426,15.152091836706596,90.26458000005141,126.51,33.14284130017164,109.36710487451789,62.10203208705698,54.27590171833557,197.78,80.20239715213536,TSLA,FB,JNJ,MSFT,INTC,BAC,101.66680812109513,0.309864068169743,0.26787555165888105,0.17134662777007303,109.51902937750681,0.6726068470549791,1.1014850173888546,2.409326944375919
2016-09-06,102.35637771729772,14.94375057395188,89.67186617247216,129.73,33.59295194975823,109.76123708283203,62.05602376575971,54.21943294595651,202.83,80.7207784995821,TSLA,FB,JNJ,MSFT,INTC,BAC,103.51679527714053,0.31436962030296395,0.26598010040633246,0.1701207830484322,109.47487601326642,0.6730359089909458,1.0862881414033667,2.441932174735519
2016-09-07,102.9836312854817,14.867990114768347,89.58582706846872,131.05,33.49190670189186,109.63291496849719,61.798377166494994,54.266490256272384,201.71,81.41521388955789,TSLA,FB,JNJ,MSFT,INTC,BAC,103.63701315830272,0.31510309711909246,0.26360679933435766,0.17126404765637585,109.21178111553411,0.6708362170944643,1.0869469858058283,2.4484766775807456
2016-09-08,100.28454017390207,15.019511033135412,89.94910328537213,130.27,33.47353483864342,109.50459285416235,61.88119214483008,54.050026628819346,197.36,81.15113282576428,TSLA,FB,JNJ,MSFT,INTC,BAC,102.64596655186091,0.31245559014608115,0.26264928367201684,0.17336502930661551,109.41759566796082,0.6747921169362238,1.0895930789841375,2.428343493263936
2016-09-09,98.01312194972064,14.905870344360114,88.35259991108612,127.1,32.55494167622181,108.36802555576811,61.32909228926283,52.90182825711188,194.47,79.54708488272158,TSLA,FB,JNJ,MSFT,INTC,BAC,100.95721658196399,0.3105381440211181,0.2647710899081143,0.17304677085062647,107.36594907871935,0.6765106400286873,1.0993307882055445,2.400976854494625
2016-09-12,100.20850943836463,15.05739126272718,89.51890776535494,128.69,33.14284130017164,109.22045102956379,61.70636052390045,53.69239107041866,198.3,81.15113282576428,TSLA,FB,JNJ,MSFT,INTC,BAC,102.30568237182462,0.3122299331533692,0.2649925722584625,0.1719712260410567,108.91086760848603,0.6761409170351358,1.0953684449490455,2.4110167493639754
2016-09-13,102.59397376585225,14.88693022956423,88.62027712354126,127.21,32.71110251383349,107.79974190657099,61.21867231814937,53.20299504313351,196.05,80.09480857058982,TSLA,FB,JNJ,MSFT,INTC,BAC,101.0829701917873,0.312564045157594,0.26487165629480725,0.1718659698916727,107.69606948071893,0.6747494158515325,1.0974466486332828,2.411423260089877
2016-09-14,106.2244413877657,14.801699712982757,88.19964150396889,127.77,32.7202884454577,108.02888853931175,61.09905068277647,52.94888556742776,196.41,79.70357736496963,TSLA,FB,JNJ,MSFT,INTC,BAC,101.36479306693707,0.312770637673923,0.26444599166976357,0.17202924675752604,107.32916348014567,0.6756778248175929,1.0934007469509879,2.41704591502659
2016-09-15,109.83590132579477,14.839579942574522,88.42907911464472,128.35,33.583766018134014,108.73466016815334,61.319890625003374,53.82415153930312,200.42,80.21217793227588,TSLA,FB,AAPL,MSFT,INTC,BAC,102.42875366400816,0.310853896366072,0.26601416352164176,0.17035684007585433,108.95624656529401,0.6747667694971013,1.0814376456615138,2.447424320340772
2016-09-16,109.21815159955295,14.669118909411573,88.48643851731369,129.07,34.603404428422,108.38635728638737,60.565354155728116,53.88062031168218,205.4,80.2708626131189,TSLA,FB,AAPL,MSFT,INTC,BAC,103.27663101594015,0.315199837827332,0.26671994787309256,0.1676024521518016,109.67983470002417,0.6785360801067332,1.0565418491013856,2.492306806276656
2016-09-19,107.9446367793006,14.76381948339099,88.55335782042746,128.65,34.13492191558698,107.84557123311913,60.90581573332793,53.57945352566055,206.34,80.70121693930109,TSLA,FB,AAPL,MSFT,INTC,BAC,102.9207432780419,0.3178195364736513,0.26666859250690994,0.16626400322775015,109.21653367428354,0.6794677591723787,1.0665180753830108,2.4658599534975805
2016-09-20,107.9351329373584,14.77328954078893,88.85927463466192,128.64,34.116550052338546,108.11138132709844,61.15426066833319,53.466515980902436,204.64,80.67187459887957,TSLA,FB,JNJ,MSFT,INTC,BAC,102.63240727998885,0.31644034149518274,0.26594218304308886,0.16717553961426385,109.14355416488229,0.6804480159998143,1.0663793574032159,2.4626326195786845
2016-09-21,107.91612525347405,14.82063982777864,88.32392020975163,129.94,34.40131393268925,108.99130439682301,61.50392391019246,54.36060487690415,205.22,81.39565232927688,TSLA,FB,JNJ,MSFT,INTC,BAC,103.35353708759428,0.31609107919073876,0.26513143781128284,0.16787437398498242,110.17220786532141,0.6755640297159974,1.0675193790648811,2.477900395339732
2016-09-22,108.9330363412875,14.77328954078893,89.29903005512394,130.08,34.493173248931406,109.49542698885273,62.01001544446245,54.4170736492832,206.43,81.53258325124395,TSLA,FB,JNJ,MSFT,INTC,BAC,103.75313213556879,0.3158522536474863,0.265870059797993,0.16753561681210546,110.19108844212782,0.6749786482597163,1.0648589084270612,2.486268390843514
2016-09-23,107.11780253033078,14.697529081605397,89.16519144889637,127.96,34.16247971045963,108.89964574372671,61.88119214483008,54.050026628819346,207.45,80.7305592797226,TSLA,FB,JNJ,MSFT,INTC,BAC,103.17219508899143,0.3158020529953064,0.2687615793711353,0.16577841261186058,109.40283674506261,0.6747010967966807,1.0674755625888834,2.4812070141773033
2016-09-26,107.27936784334787,14.290316613493909,87.9128444906241,127.31,33.666439402751955,107.95556161683471,60.5285474986903,53.551219139471016,208.99,80.01656232946578,TSLA,FB,JNJ,MSFT,INTC,BAC,102.95465511234968,0.3178920831572202,0.2695642005402814,0.16420985870512095,107.52640144623322,0.6693056552468457,1.064625022760241,2.508141336880279
2016-09-27,107.47894852413368,14.47971776145274,87.68340687994827,128.69,34.15329377883541,109.27544622142157,61.06224402573865,54.53942265610449,205.81,80.35888963438343,TSLA,FB,JNJ,MSFT,INTC,BAC,103.22404722489225,0.3148741728485905,0.267371324435704,0.16718340091166972,109.18117384811772,0.6672920768802044,1.0655992611345795,2.5134277625856076
2016-09-28,108.29627893116132,14.564948278034215,88.14228210129994,129.23,34.392128001065025,109.43126593168532,61.38430227481955,54.6147143526099,206.27,81.15113282576428,TSLA,FB,JNJ,MSFT,INTC,BAC,103.49439570688969,0.31524931753812224,0.2669514191928853,0.16724745189458748,109.70013771798759,0.6695395738330928,1.0632291369562874,2.5105968023113245
2016-09-29,106.61409890739515,14.3566070152795,87.75988608350687,128.09,34.281896821574435,107.48810248604352,60.4089258633174,54.021792242629814,200.7,80.12415091101133,TSLA,FB,JNJ,MSFT,INTC,BAC,101.64592183185334,0.3152160393598019,0.26451693296862455,0.16881900320852575,108.66289099125837,0.6704880041941669,1.0565624140423306,2.5229473527556627
2016-09-30,107.44093315636496,14.82063982777864,88.77323553065848,128.27,34.67689188141573,108.2763669026718,61.2738823037061,54.210021483893335,204.03,80.88705176197067,TSLA,FB,JNJ,MSFT,INTC,BAC,102.50417574784993,0.3155634009527662,0.26637607065265956,0.1674658559163684,110.37716372941131,0.6787008546147759,1.061005929701612,2.4825100898034793
2016-10-03,106.93722953342932,14.801699712982757,88.4195192141999,128.77,34.59421849679778,108.89964574372671,61.20026898963047,54.04061516675617,213.7,81.04354424421874,TSLA,FB,JNJ,MSFT,INTC,BAC,104.45344260071272,0.3197238518312011,0.270387622895376,0.1629284707545043,110.12745153980221,0.6792881687225786,1.061135418239478,2.480063183626766
2016-10-04,107.39341394665405,14.962690688747765,88.51511821864817,128.19,34.48398731730719,108.90881160903633,61.72857662743282,53.871208849619,211.41,80.91639410239219,TSLA,FB,JNJ,MSFT,INTC,BAC,103.92644212716772,0.31808397193866966,0.27024063792591135,0.16386238766246902,110.29467341600323,0.6824589966283587,1.0661438539682964,2.4571042671032193
2016-10-05,107.44093315636496,15.256262468083953,88.3812796124206,128.47,34.897354240396915,109.23878276018307,62.73884912779171,54.24766733214604,208.46,81.52280247110345,TSLA,FB,JNJ,MSFT,INTC,BAC,103.62367399656463,0.316199281910267,0.26886607507995286,0.1656971345367051,111.71363597045479,0.6864420257707905,1.067068821329497,2.4408257746430206
